,accuracy,accuracy_diff,accuracy_ratio,balanced_accuracy,balanced_accuracy_diff,balanced_accuracy_ratio,brier_score_loss,ece,ece_quantile,equalized_odds_diff,equalized_odds_ratio,fnr,fnr_diff,fnr_ratio,fpr,fpr_diff,fpr_ratio,log_loss,model_name,n_negatives,n_positives,n_samples,ppr,ppr_diff,ppr_ratio,precision,precision_diff,precision_ratio,predictions_path,roc_auc,threshold,tnr,tnr_diff,tnr_ratio,tpr,tpr_diff,tpr_ratio,config_batch_size,config_chat_prompt,config_context_size,config_correct_order_bias,config_dataset_hash,config_dataset_name,config_direct_risk_prompting,config_feature_subset,config_few_shot,config_model_hash,config_model_name,config_population_filter,config_reuse_few_shot_examples,config_seed,config_task_hash,config_task_name,base_name,name,is_inst,num_features,uses_all_features,fit_thresh_on_100,fit_thresh_accuracy,optimal_thresh,optimal_thresh_accuracy,score_stdev,score_mean
Yi-34B-Chat__ACSMobility__-1,0.7220343350404226,0.1418306125296498,0.8298032649644203,0.52772613983271,0.12736415769545684,0.8022362445910206,0.2019028088177262,0.08918829715129804,0.09325897916015614,0.30297319932998323,0.2795840507782167,0.059104451454609186,0.0997499006614777,0.2795840507782167,0.8854432688799708,0.30297319932998323,0.6735108303249098,0.6025372157909638,01-ai--Yi-34B-Chat,16446,45648,62094,0.926208651399491,0.13846568665577763,0.854616863786131,0.7468006676867437,0.16913687004786226,0.8107277882797732,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-01-ai--Yi-34B-Chat_task-ACSMobility/01-ai--Yi-34B-Chat_bench-3027849325/ACSMobility_full_seed-42_hash-1539435113.test_predictions.csv,0.5622146459395797,0.5,0.11455673112002919,0.30297319932998323,0.192071468453378,0.9408955485453908,0.0997499006614776,0.8962331132011244,20,False,600,False,1539435113,ACSMobility_full_seed-42_hash-1539435113,False,full,,3472455731,Yi-34B-Chat,,False,42,2387644647,ACSMobility,Yi-34B,Yi 34B (chat),True,-1,True,0.7310180905849729,0.5871903887654202,0.6511995781703137,0.6680999774535382,0.1479819159564771,0.7406801813056345
Yi-34B__ACSTravelTime__-1,0.5626495755633587,0.39926153443994256,0.5528270814272643,0.5016143331025277,0.007998330783140939,0.9842552026286966,0.23876439826911466,0.07742228959674145,0.07805167341916601,0.0379746835443038,0.0,0.9930932565917399,0.03797468354430378,0.9620253164556962,0.0036780772032046615,0.02197802197802198,0.0,0.6681294873875312,01-ai--Yi-34B,82380,64285,146665,0.0050932396959056355,0.029411764705882353,0.0,0.5943775100401606,1.0,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-01-ai--Yi-34B_task-ACSTravelTime/01-ai--Yi-34B_bench-1171471117/ACSTravelTime_full_seed-42_hash-3319501691.test_predictions.csv,0.6158741454522542,0.5,0.9963219227967953,0.02197802197802201,0.978021978021978,0.0069067434082600914,0.0379746835443038,0.0,20,False,600,False,3319501691,ACSTravelTime_full_seed-42_hash-3319501691,False,full,,2312986518,Yi-34B,,False,42,233993660,ACSTravelTime,Yi-34B,Yi 34B,False,-1,True,0.3486094790442616,0.5155490403300037,0.3775470972702807,0.5630518528619644,0.054536919781311144,0.38425808367880265
Mixtral-8x22B-Instruct-v0.1__ACSEmployment__-1,0.5052640361421583,0.12612732747728322,0.7849632449567631,0.47278194064886797,0.13943512350490134,0.7287443390305364,0.3940091711882389,0.38076480282620684,0.37298285583072005,0.2092535627180266,0.3631032993538188,0.8760801417473082,0.17825435258849298,0.821745647411507,0.17835597695495586,0.2092535627180266,0.3631032993538188,1.4496962457237512,mistralai--Mixtral-8x22B-Instruct-v0.1,176871,146740,323611,0.15367215576726379,0.16516617895984223,0.31008852034317336,0.3656545344862256,0.5403704998252359,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-mistralai--Mixtral-8x22B-Instruct-v0.1_task-ACSEmployment/mistralai--Mixtral-8x22B-Instruct-v0.1_bench-3536666762/ACSEmployment_full_seed-42_hash-1409875427.test_predictions.csv,0.6023933648778355,0.5,0.8216440230450441,0.20925356271802653,0.7624013331687747,0.12391985825269183,0.17825435258849304,0.0,20,False,600,False,1409875427,ACSEmployment_full_seed-42_hash-1409875427,False,full,,3381467511,Mixtral-8x22B-Instruct-v0.1,,False,42,1212564561,ACSEmployment,Mixtral-8x22B-v0.1,Mixtral 8x22B (it),True,-1,True,0.0330747243772968,0.6003535108509909,0.0140549192217276,0.6032057006714852,0.26428506825462394,0.18462455638632444
Meta-Llama-3-8B__ACSPublicCoverage__-1,0.2984388863997751,0.24550025621316937,0.4876516392072987,0.5,0.0,1.0,0.37901524163613354,0.41310218776326124,0.41310218776327884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9722009191464476,meta-llama--Meta-Llama-3-8B,79858,33971,113829,1.0,0.0,1.0,0.2984388863997751,0.24550025621316937,0.4876516392072987,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-meta-llama--Meta-Llama-3-8B_task-ACSPublicCoverage/meta-llama--Meta-Llama-3-8B_bench-348393195/ACSPublicCoverage_full_seed-42_hash-3076626711.test_predictions.csv,0.5450499441120747,0.5,0.0,0.0,0.0,1.0,0.0,1.0,20,False,600,False,3076626711,ACSPublicCoverage_full_seed-42_hash-3076626711,False,full,,1079555608,Meta-Llama-3-8B,,False,42,1163226111,ACSPublicCoverage,Meta-Llama-3-8B,Llama 3 8B,False,-1,True,0.7058346839546191,0.5020337523829604,0.7186131386861314,0.5840427307628109,0.021954999352227708,0.7115410741630506
Mixtral-8x7B-v0.1__ACSEmployment__-1,0.45394316015215797,0.2577506763705054,0.48256893129906264,0.5004551339676939,0.0031446540880503138,0.99375,0.3086261564124264,0.295057524693336,0.29503377636129036,0.0062893081761006275,0.0,0.0,0.0,0.0,0.999089732064612,0.0062893081761006275,0.9937106918238994,0.8222274757530182,mistralai--Mixtral-8x7B-v0.1,176871,146740,323611,0.9995024890995671,0.004807692307692291,0.9951923076923077,0.4536713556963982,0.26116102874701186,0.4754496574688174,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-mistralai--Mixtral-8x7B-v0.1_task-ACSEmployment/mistralai--Mixtral-8x7B-v0.1_bench-399092325/ACSEmployment_full_seed-42_hash-1409875427.test_predictions.csv,0.813973776133365,0.5,0.0009102679353879381,0.006289308176100629,0.0,1.0,0.0,1.0,20,False,600,False,1409875427,ACSEmployment_full_seed-42_hash-1409875427,False,full,,3020168054,Mixtral-8x7B-v0.1,,False,42,1212564561,ACSEmployment,Mixtral-8x7B-v0.1,Mixtral 8x7B,False,-1,True,0.7550146495379761,0.7394248032359839,0.7547991292301603,0.7349224840935568,0.054552064983552556,0.7467803145706264
gemma-7b__ACSMobility__-1,0.38641414629432796,0.09674718196457327,0.7538511963290724,0.5003673399212514,0.10611816616444253,0.8017691109212444,0.3702362300914698,0.40667158244882856,,0.175,0.4166666666666667,0.7419383105502979,0.11086401256351708,0.8682674674245268,0.25732700960719934,0.175,0.4166666666666667,0.9567987810252304,google--gemma-7b,16446,45648,62094,0.2578671047122105,0.08317601882819275,0.6900594512758021,0.7356982263302523,0.3285714285714286,0.6349206349206349,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-7b_task-ACSMobility/google--gemma-7b_bench-1850962239/ACSMobility_full_seed-42_hash-1539435113.test_predictions.csv,0.5013747400706277,0.5,0.7426729903928007,0.17500000000000004,0.7999999999999999,0.2580616894497021,0.11086401256351705,0.588294442172721,20,False,600,False,1539435113,ACSMobility_full_seed-42_hash-1539435113,False,full,,2513069342,gemma-7b,,False,42,2387644647,ACSMobility,gemma-7b,Gemma 7B,False,-1,True,0.2690332663540969,0.4059329403807131,0.2689987937273824,0.448159242438883,0.101161644205849,0.3284719096760155
gemma-7b__ACSEmployment__-1,0.4767174168986839,0.20944618165127082,0.5987207321094867,0.5210625643445326,0.03438333504719182,0.9375205683142457,0.2509114656378675,0.155799896798525,,0.06730433819726911,0.0,0.002664576802507837,0.01977401129943503,0.0,0.9552102945084271,0.06730433819726911,0.9303754521078496,0.6975352278979347,google--gemma-7b,176871,146740,323611,0.9743117508366527,0.058337153263872454,0.9405580634410884,0.4641608890636794,0.2548595733687629,0.500341876012966,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-7b_task-ACSEmployment/google--gemma-7b_bench-3521865281/ACSEmployment_full_seed-42_hash-1409875427.test_predictions.csv,0.649734867800716,0.5,0.044789705491572955,0.06730433819726918,0.3311631391646376,0.9973354231974921,0.019774011299435013,0.980225988700565,20,False,600,False,1409875427,ACSEmployment_full_seed-42_hash-1409875427,False,full,,631176373,gemma-7b,,False,42,1212564561,ACSEmployment,gemma-7b,Gemma 7B,False,-1,True,0.7309451219512195,0.6381983307118732,0.7309036445332002,0.6411308639075928,0.12594084133543063,0.6092455460501944
gemma-1.1-2b-it__ACSEmployment__-1,0.46287363532141984,0.23538383198647694,0.6318809244121263,0.4273715772574742,0.09164026295558542,0.8007183881551226,0.4083984786055365,0.38214289431783843,0.3763079135188462,0.2128549569837319,0.3029292688083982,0.9539253100722366,0.041848696924013384,0.9576341204157517,0.191331535412815,0.2128549569837319,0.3029292688083982,1.3681135398181201,google--gemma-1.1-2b-it,176871,146740,323611,0.12546545080358826,0.14725237991730278,0.3043146158832634,0.16651889069503964,0.17104454685099846,0.17273402674591382,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-1.1-2b-it_task-ACSEmployment/google--gemma-1.1-2b-it_bench-419564701/ACSEmployment_full_seed-42_hash-1409875427.test_predictions.csv,0.41659661155148536,0.5,0.808668464587185,0.2128549569837319,0.7654487295480831,0.04607468992776339,0.041848696924013454,0.2258301980624555,20,False,600,False,1409875427,ACSEmployment_full_seed-42_hash-1409875427,False,full,,2904333524,gemma-1.1-2b-it,,False,42,1212564561,ACSEmployment,gemma-2b,Gemma 2B (it),True,-1,True,0.0203297819303137,0.48205407109152654,0.0075769955191661,0.4853945014230048,0.23218304185659178,0.21656232281182022
Meta-Llama-3-8B__ACSEmployment__-1,0.4534487393815414,0.2620419879334619,0.47340830073880924,0.500002826919054,7.63009308714091e-05,0.9998474214220322,0.34156283415973426,0.33735608013660034,0.3373560801365609,0.00015260186174270718,0.0,0.0,0.0,0.0,0.999994346161892,0.00015260186174270718,0.9998473981382573,0.9102777185911288,meta-llama--Meta-Llama-3-8B,176871,146740,323611,0.9999969098701836,9.835743090391702e-05,0.9999016425690961,0.4534470504619758,0.2620419879334619,0.47340830073880924,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-meta-llama--Meta-Llama-3-8B_task-ACSEmployment/meta-llama--Meta-Llama-3-8B_bench-449329796/ACSEmployment_full_seed-42_hash-1409875427.test_predictions.csv,0.7537455885874221,0.5,5.653838107999615e-06,0.00015260186174271325,0.0,1.0,0.0,1.0,20,False,600,False,1409875427,ACSEmployment_full_seed-42_hash-1409875427,False,full,,360480432,Meta-Llama-3-8B,,False,42,1212564561,ACSEmployment,Meta-Llama-3-8B,Llama 3 8B,False,-1,True,0.7879746835443038,0.6844452135434209,0.7981838819523269,0.6931717401448034,0.055917624236511844,0.7908017293882904
gemma-2-27b-it__ACSEmployment__-1,0.5213327111871969,0.1115809967472427,0.8172531706816812,0.5097335862319701,0.05355827438821226,0.9012862801872527,0.3662125336239863,0.3164707308188645,0.31623954417748384,0.11272837012791048,0.8368060223148273,0.6148425787106446,0.11272837012791048,0.8368060223148273,0.3656902488254151,0.05095627306209255,0.8640048678924498,1.2519762285809015,google--gemma-2-27b-it,176871,146740,323611,0.37451755348242177,0.06203759560241684,0.838272079650083,0.4663278271918678,0.21731944675271914,0.5610570288314498,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-2-27b-it_task-ACSEmployment/google--gemma-2-27b-it_bench-3465139665/ACSEmployment_full_seed-42_hash-1409875427.test_predictions.csv,0.5159980118463621,0.5,0.6343097511745849,0.050956273062092605,0.9246503670334599,0.3851574212893553,0.11272837012791048,0.7328492050393355,20,False,600,False,1409875427,ACSEmployment_full_seed-42_hash-1409875427,False,full,,928443056,gemma-2-27b-it,,False,42,1212564561,ACSEmployment,gemma-2-27b,Gemma 2 27B (it),True,-1,True,0.2690114068441064,0.508731161796107,0.6654243604946637,0.5316321138651035,0.3510592692814438,0.388931352014433
gemma-7b__ACSPublicCoverage__-1,0.493723040701403,0.07901904962744272,0.859521689551213,0.5040641018249534,0.07566104577882737,0.8655174611350054,0.2338227271542986,0.14866879068265484,,0.16743018989302133,0.7045900243820414,0.4702834770833947,0.16743018989302133,0.7045900243820414,0.5215883192666984,0.11414239866872694,0.794019734019734,0.6606336047906904,google--gemma-7b,79858,33971,113829,0.5240140913124072,0.1130498525619944,0.796337670193659,0.30168656115879827,0.27725890529973934,0.4881374056004812,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-7b_task-ACSPublicCoverage/google--gemma-7b_bench-1606864878/ACSPublicCoverage_full_seed-42_hash-3076626711.test_predictions.csv,0.49264673700619754,0.5,0.4784116807333016,0.114142398668727,0.796174288091559,0.5297165229166053,0.16743018989302133,0.7212553246030751,20,False,600,False,3076626711,ACSPublicCoverage_full_seed-42_hash-3076626711,False,full,,416653689,gemma-7b,,False,42,1163226111,ACSPublicCoverage,gemma-7b,Gemma 7B,False,-1,True,0.2690047393364929,0.3726291191172724,0.5,0.493723040701403,0.09802876527115777,0.4136553422244387
gemma-2-27b__ACSPublicCoverage__-1,0.3814054414955767,0.12387476456747892,0.7369919909507335,0.5046647966016456,0.1286969370648196,0.7738714385157672,0.4328827749428081,0.4260985946191743,0.42539799411130796,0.13668449197860966,0.49521531100478466,0.1895734597156398,0.12070938215102976,0.49521531100478466,0.8010969470810689,0.13668449197860966,0.8446767136606709,1.2846856156097584,google--gemma-2-27b,79858,33971,113829,0.8038812604872221,0.03964670468948028,0.9518217259469607,0.30086880498333424,0.20947006395181955,0.5291399417151407,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-2-27b_task-ACSPublicCoverage/google--gemma-2-27b_bench-4207943925/ACSPublicCoverage_full_seed-42_hash-3076626711.test_predictions.csv,0.5063401845700096,0.5,0.1989030529189311,0.13668449197860966,0.4674999999999999,0.8104265402843602,0.12070938215102966,0.8630759247242051,20,False,600,False,3076626711,ACSPublicCoverage_full_seed-42_hash-3076626711,False,full,,429891620,gemma-2-27b,,False,42,1163226111,ACSPublicCoverage,gemma-2-27b,Gemma 2 27B,False,-1,True,0.8175884575747165,0.5234079188958877,0.6792622582096266,0.45381229739345863,0.23811872818750224,0.7099309614834637
Mixtral-8x7B-Instruct-v0.1__ACSPublicCoverage__-1,0.7427544826010947,0.22318734210386237,0.7081961530637373,0.637865813088433,0.1304556467896082,0.801823991002735,0.22613156099569146,0.19919553524678243,0.19922688801050675,0.28511705685618727,0.45968304914744235,0.622324924200053,0.28511705685618727,0.6455301455301455,0.10194344962308097,0.10233275584328744,0.45968304914744235,0.9910301990232157,mistralai--Mixtral-8x7B-Instruct-v0.1,79858,33971,113829,0.18423248908450396,0.19696647950077514,0.3802121445042275,0.6117972438128845,0.22172303505795876,0.6688527185996952,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-mistralai--Mixtral-8x7B-Instruct-v0.1_task-ACSPublicCoverage/mistralai--Mixtral-8x7B-Instruct-v0.1_bench-894841644/ACSPublicCoverage_full_seed-42_hash-3076626711.test_predictions.csv,0.7013710004284126,0.5,0.898056550376919,0.10233275584328749,0.8879084183962233,0.377675075799947,0.28511705685618727,0.40695652173913044,20,False,600,False,3076626711,ACSPublicCoverage_full_seed-42_hash-3076626711,False,full,,4192506063,Mixtral-8x7B-Instruct-v0.1,,False,42,1163226111,ACSPublicCoverage,Mixtral-8x7B-v0.1,Mixtral 8x7B (it),True,-1,True,0.2018549529820945,0.7227947183933795,0.1644908616187989,0.7144576513893648,0.34955255949559794,0.21264960267304547
gemma-1.1-7b-it__ACSEmployment__-1,0.5757777084215308,0.12202549304346666,0.8004011578074723,0.5735657642939922,0.11670763415020041,0.8022043894618579,0.37995601786662286,0.35969168283680775,0.3579555950204255,0.34002075406433757,0.5371939736346516,0.45019081368406705,0.3400207540643376,0.5371939736346516,0.4026776577279486,0.21399617167283463,0.557209689620434,2.88319218235058,google--gemma-1.1-7b-it,176871,146740,323611,0.46939380923392593,0.2585966980626432,0.514480033336873,0.5311288273283257,0.3524351758811718,0.37682747853239656,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-1.1-7b-it_task-ACSEmployment/google--gemma-1.1-7b-it_bench-3975730672/ACSEmployment_full_seed-42_hash-1409875427.test_predictions.csv,0.5894159364999063,0.5,0.5973223422720514,0.2139961716728347,0.7071378234859408,0.5498091863159329,0.34002075406433757,0.43828571428571433,20,False,600,False,1409875427,ACSEmployment_full_seed-42_hash-1409875427,False,full,,1592440073,gemma-1.1-7b-it,,False,42,1212564561,ACSEmployment,gemma-7b,Gemma 7B (it),True,-1,True,0.0179901871706342,0.5944050109545101,0.0179785681227526,0.5935892166829928,0.43744565526848544,0.443875241149252
gemma-2b__ACSMobility__-1,0.3927754694495442,0.13370246500681282,0.7421452460582896,0.4997732917582739,0.19508281573498965,0.6823430257058576,0.2580562420138467,0.2514287146933786,0.25142871469338685,0.5193586982531706,0.3183417085427136,0.7277427269540834,0.35037982376177457,0.53306337315246,0.27271068952936883,0.5193586982531706,0.3183417085427136,0.709282754430891,google--gemma-2b,16446,45648,62094,0.27237736335233675,0.39179798294055124,0.3873704266747745,0.7348193697156034,0.22711442786069647,0.7522388059701492,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-2b_task-ACSMobility/google--gemma-2b_bench-23685892/ACSMobility_full_seed-42_hash-1539435113.test_predictions.csv,0.5076889973831873,0.5,0.7272893104706312,0.5193586982531706,0.3143362608201175,0.27225727304591657,0.3503798237617745,0.4160336270637091,20,False,600,False,1539435113,ACSMobility_full_seed-42_hash-1539435113,False,full,,2995419733,gemma-2b,,False,42,2387644647,ACSMobility,gemma-2b,Gemma 2B,False,-1,True,0.4844043592634348,0.4513318517086997,0.4842360549717057,0.5425322897542436,0.01856423957772642,0.48371477743145364
Mixtral-8x22B-v0.1__ACSIncome__-1,0.6807870231300691,0.1650269679685632,0.7999501167662842,0.5690558909080538,0.1778097505965608,0.7376701199118705,0.18740084954945763,0.16494729072199116,0.1647364614531072,0.3927255985267035,0.0,0.8537716590727222,0.3927255985267035,0.6072744014732965,0.008116559111170249,0.03710609733358195,0.0,0.5530903493918681,mistralai--Mixtral-8x22B-v0.1,105217,61233,166450,0.05892460198257735,0.19625012877305037,0.0,0.9129282218597063,1.0,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-mistralai--Mixtral-8x22B-v0.1_task-ACSIncome/mistralai--Mixtral-8x22B-v0.1_bench-1175888282/ACSIncome_full_seed-42_hash-792730230.test_predictions.csv,0.8527265315536614,0.5,0.9918834408888297,0.037106097333581944,0.9628939026664181,0.14622834092727777,0.3927255985267035,0.0,20,False,600,False,792730230,ACSIncome_full_seed-42_hash-792730230,False,full,,1392911801,Mixtral-8x22B-v0.1,,False,42,2612382143,ACSIncome,Mixtral-8x22B-v0.1,Mixtral 8x22B,False,-1,True,0.3208707998106957,0.7701832382096726,0.3207255885758394,0.7552718534094323,0.10258611265006662,0.31398423390613295
Mixtral-8x22B-Instruct-v0.1__ACSPublicCoverage__-1,0.7233657503799559,0.22512810658467852,0.706403702218658,0.5488534783030465,0.07696185620000551,0.8671515232803807,0.25068878086169466,0.24437630077959283,0.23722113790271948,0.20240511285956161,0.0,0.8840481587236172,0.20240511285956164,0.7963892974543125,0.018244884670289764,0.1,0.0,1.1254623156560912,mistralai--Mixtral-8x22B-Instruct-v0.1,79858,33971,113829,0.04740443999332332,0.12269408147578785,0.018447348193697154,0.7299851742031134,0.41666666666666663,0.5833333333333334,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-mistralai--Mixtral-8x22B-Instruct-v0.1_task-ACSPublicCoverage/mistralai--Mixtral-8x22B-Instruct-v0.1_bench-2421771204/ACSPublicCoverage_full_seed-42_hash-3076626711.test_predictions.csv,0.700676414384023,0.5,0.9817551153297103,0.09999999999999998,0.9,0.11595184127638279,0.20240511285956161,0.028422030509800512,20,False,600,False,3076626711,ACSPublicCoverage_full_seed-42_hash-3076626711,False,full,,4086916675,Mixtral-8x22B-Instruct-v0.1,,False,42,1163226111,ACSPublicCoverage,Mixtral-8x22B-v0.1,Mixtral 8x22B (it),True,-1,True,0.0097087378640776,0.6703388415957269,0.0124327253025103,0.7059800226655774,0.17057655560420806,0.061217748497055566
gemma-1.1-2b-it__ACSIncome__-1,0.3678762391108441,0.26881686356998147,0.39930817341763114,0.5,0.0,1.0,0.6256535905602196,0.6275633690896045,0.6275633690897001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.3937334479869232,google--gemma-1.1-2b-it,105217,61233,166450,1.0,0.0,1.0,0.3678762391108441,0.26881686356998147,0.39930817341763114,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-1.1-2b-it_task-ACSIncome/google--gemma-1.1-2b-it_bench-4214043998/ACSIncome_full_seed-42_hash-792730230.test_predictions.csv,0.733537456584622,0.5,0.0,0.0,0.0,1.0,0.0,1.0,20,False,600,False,792730230,ACSIncome_full_seed-42_hash-792730230,False,full,,1911446196,gemma-1.1-2b-it,,False,42,2612382143,ACSIncome,gemma-2b,Gemma 2B (it),True,-1,True,0.9956704129932477,0.6289336136978072,0.996405285469916,0.6766656653649744,0.0023382070522305243,0.9954396082005392
Mixtral-8x7B-Instruct-v0.1__ACSMobility__-1,0.7351112828936773,0.14569864967520896,0.8289624547291026,0.49999754238227695,0.0003632701041716424,0.9992734985622725,0.26243341258316444,0.26170461841528664,0.261650080119355,0.0006731740154829469,0.0,6.572029442691903e-05,0.0006731740154830024,0.0,0.9999391949410191,8.375209380229176e-05,0.9999162479061977,2.0733229001441593,mistralai--Mixtral-8x7B-Instruct-v0.1,16446,45648,62094,0.9999355815376687,0.0004842615012106144,0.9995157384987894,0.7351425350297954,0.14569864967520896,0.8289624547291026,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-mistralai--Mixtral-8x7B-Instruct-v0.1_task-ACSMobility/mistralai--Mixtral-8x7B-Instruct-v0.1_bench-2567666469/ACSMobility_full_seed-42_hash-1539435113.test_predictions.csv,0.5780240804923858,0.5,6.080505898090721e-05,8.375209380234506e-05,0.0,0.999934279705573,0.0006731740154829469,0.999326825984517,20,False,600,False,1539435113,ACSMobility_full_seed-42_hash-1539435113,False,full,,3440972278,Mixtral-8x7B-Instruct-v0.1,,False,42,2387644647,ACSMobility,Mixtral-8x7B-v0.1,Mixtral 8x7B (it),True,-1,True,0.9995693804211454,0.5991722227590427,0.9990301824100388,0.6544271588237188,0.016143424270213425,0.9967935722441983
gemma-2-27b-it__ACSMobility__-1,0.4631687441620769,0.05910165484633567,0.8826291079812207,0.5098802826073363,0.08567048893135842,0.8498726670155243,0.391820808510139,0.3798393005503446,0.3773722492955472,0.22619047619047616,0.525,0.5894453207150369,0.08394317692638831,0.862093352192362,0.39079411407029063,0.22619047619047616,0.525,1.235616435536016,google--gemma-2-27b-it,16446,45648,62094,0.40532096498856574,0.09062253743104809,0.8034188034188033,0.7446360457724094,0.18037937166567874,0.7995784759270236,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-2-27b-it_task-ACSMobility/google--gemma-2-27b-it_bench-850387336/ACSMobility_full_seed-42_hash-1539435113.test_predictions.csv,0.5140694858283292,0.5,0.6092058859297094,0.22619047619047616,0.6984126984126985,0.4105546792849632,0.08394317692638825,0.8233695652173914,20,False,600,False,1539435113,ACSMobility_full_seed-42_hash-1539435113,False,full,,624225644,gemma-2-27b-it,,False,42,2387644647,ACSMobility,gemma-2-27b,Gemma 2 27B (it),True,-1,True,0.7981766381766382,0.3685541276129739,0.5621025858414582,0.4420394885174091,0.32868026802708716,0.426236162370281
gemma-2-27b-it__ACSPublicCoverage__-1,0.6255084380957401,0.1499420263421879,0.7722687645678421,0.5203911280561323,0.055705452957774904,0.8968084075292105,0.28753561305676806,0.24343060769180547,0.2423210690308342,0.17302631578947367,0.6439024390243903,0.740366783432928,0.1730263157894737,0.784955028618152,0.2188509604548073,0.1106060606060606,0.6439024390243903,0.9881622593665179,google--gemma-2-27b-it,79858,33971,113829,0.23102197155382195,0.11255571175141674,0.6389981440167976,0.3353994752253109,0.2946428571428572,0.43749999999999994,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-2-27b-it_task-ACSPublicCoverage/google--gemma-2-27b-it_bench-2499287608/ACSPublicCoverage_full_seed-42_hash-3076626711.test_predictions.csv,0.5380516396778549,0.5,0.7811490395451928,0.1106060606060606,0.8617424242424243,0.2596332165670719,0.17302631578947367,0.5303571428571429,20,False,600,False,3076626711,ACSPublicCoverage_full_seed-42_hash-3076626711,False,full,,2079576118,gemma-2-27b-it,,False,42,1163226111,ACSPublicCoverage,gemma-2-27b,Gemma 2 27B (it),True,-1,True,0.2337287592176979,0.5709880610389269,0.1329420770604746,0.5285384216675891,0.3045129545769314,0.2697472364289219
Mistral-7B-Instruct-v0.2__ACSMobility__-1,0.7350307598157632,0.14611723485729344,0.8284710721240468,0.5001178177940283,0.001815110982465118,0.9963786195993045,0.26387028157752024,0.26338124567922144,0.26305916040411,0.00345125107851596,0.0,0.00037241500175254116,0.0027810885975367503,0.0,0.9993919494101909,0.00345125107851596,0.996548748921484,3.0312179374322956,mistralai--Mistral-7B-Instruct-v0.2,16446,45648,62094,0.9995651753792637,0.0025437201907789753,0.997456279809221,0.7351893921085279,0.145821701098083,0.8288180030587721,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-mistralai--Mistral-7B-Instruct-v0.2_task-ACSMobility/mistralai--Mistral-7B-Instruct-v0.2_bench-1803420204/ACSMobility_full_seed-42_hash-1539435113.test_predictions.csv,0.5704844589792619,0.5,0.0006080505898090721,0.003451251078515962,0.0,0.9996275849982474,0.002781088597536785,0.9972189114024632,20,False,600,False,1539435113,ACSMobility_full_seed-42_hash-1539435113,False,full,,1736324619,Mistral-7B-Instruct-v0.2,,False,42,2387644647,ACSMobility,Mistral-7B-v0.1,Mistral 7B (it),True,-1,True,0.9999964810091402,0.5393596804844268,0.9999877824006984,0.6118787644538924,0.020202604108925395,0.9982026525289526
gemma-2-9b__ACSPublicCoverage__-1,0.38344358643228,0.1288596058398398,0.7370621749997038,0.5083162788657707,0.04792569998713975,0.9081599429186167,0.2503908043659394,0.2012164916345109,,0.21715145436308925,0.28964160839160835,0.18191987283271024,0.21223926594003553,0.28964160839160835,0.8014475694357485,0.21715145436308925,0.7587206062632341,0.6939291084977848,google--gemma-2-9b,79858,33971,113829,0.8064113714431296,0.20020714183353083,0.7750053072727939,0.30275729086095887,0.22309088593083246,0.5194965533797455,/lustre/fast/fast/groups/sf/folktexts-results/2024-07-03/model-google--gemma-2-9b_task-ACSPublicCoverage/google--gemma-2-9b_bench-282493423/ACSPublicCoverage_full_seed-42_hash-3076626711.test_predictions.csv,0.49551981971349046,0.5,0.19855243056425154,0.21715145436308927,0.3153067678684377,0.8180801271672897,0.2122392659400355,0.7676538562340663,20,False,600,False,3076626711,ACSPublicCoverage_full_seed-42_hash-3076626711,False,full,,2521164094,gemma-2-9b,,False,42,1163226111,ACSPublicCoverage,gemma-2-9b,Gemma 2 9B,False,-1,True,0.5311801242236025,0.645099227789052,0.4689486552567237,0.3830570417029052,0.019769513602980245,0.4996553780342809
